event,Hora normalizada,key,user,session_id
keydown,35927752,71,User11,366916957
keydown,35927867,70,User11,366916957
keyup,35927944,71,User11,366916957
keyup,35927965,101,User11,366916957
keydown,35928050,97,User11,366916957
keyup,35928169,97,User11,366916957
keydown,35928170,107,User11,366916957
keyup,35928238,107,User11,366916957
keydown,35928239,0,User11,366916957
keyup,35928334,0,User11,366916957
keydown,35928358,83,User11,366916957
keyup,35928425,83,User11,366916957
keydown,35928448,94,User11,366916957
keyup,35928517,94,User11,366916957
keydown,35928539,87,User11,366916957
keyup,35928564,87,User11,366916957
keydown,35928656,106,User11,366916957
keyup,35928748,106,User11,366916957
keydown,35928771,0,User11,366916957
keyup,35928862,0,User11,366916957
keydown,35928884,86,User11,366916957
keydown,35928975,87,User11,366916957
keyup,35928997,86,User11,366916957
keyup,35929065,87,User11,366916957
keydown,35929120,101,User11,366916957
keyup,35929210,101,User11,366916957
keydown,35929230,86,User11,366916957
keydown,35929319,87,User11,366916957
keyup,35929345,86,User11,366916957
keyup,35929369,87,User11,366916957
keydown,35929371,0,User11,366916957
keyup,35929457,0,User11,366916957
keydown,35929488,87,User11,366916957
keyup,35929579,87,User11,366916957
keydown,35929580,94,User11,366916957
keydown,35929624,0,User11,366916957
keyup,35929671,94,User11,366916957
keyup,35929738,0,User11,366916957
keydown,35931825,97,User11,366916957
keydown,35931893,100,User11,366916957
keyup,35931915,97,User11,366916957
keyup,35931962,100,User11,366916957
keydown,35932032,86,User11,366916957
keydown,35932077,87,User11,366916957
keyup,35932125,86,User11,366916957
keyup,35932194,87,User11,366916957
keydown,35932250,96,User11,366916957
keyup,35932320,96,User11,366916957
keydown,35932357,83,User11,366916957
keyup,35932449,83,User11,366916957
keydown,35932450,86,User11,366916957
keyup,35932541,86,User11,366916957
keydown,35932570,97,User11,366916957
keydown,35932614,100,User11,366916957
keyup,35932638,97,User11,366916957
keyup,35932684,100,User11,366916957
keydown,35932714,0,User11,366916957
keydown,35932782,86,User11,366916957
keyup,35932830,0,User11,366916957
keydown,35932831,87,User11,366916957
keyup,35932874,86,User11,366916957
keydown,35932895,0,User11,366916957
keyup,35932919,87,User11,366916957
keyup,35932989,0,User11,366916957
keydown,35933011,83,User11,366916957
keyup,35933104,83,User11,366916957
keydown,35933126,94,User11,366916957
keyup,35933173,94,User11,366916957
keydown,35933196,87,User11,366916957
keyup,35933241,87,User11,366916957
keydown,35933298,106,User11,366916957
keyup,35933410,106,User11,366916957
