event,Hora normalizada,key,user,session_id
keydown,34821008,90,User8,366786164
keyup,34821066,90,User8,366786164
keydown,34821212,97,User8,366786164
keyup,34821278,97,User8,366786164
keydown,34821372,94,User8,366786164
keyup,34821452,94,User8,366786164
keydown,34821517,83,User8,366786164
keyup,34821581,83,User8,366786164
keydown,34821691,83,User8,366786164
keyup,34821741,83,User8,366786164
keydown,34821835,83,User8,366786164
keyup,34821883,83,User8,366786164
keydown,34821995,83,User8,366786164
keyup,34822076,83,User8,366786164
keydown,34822140,47,User8,366786164
keyup,34822222,47,User8,366786164
keydown,34822380,95,User8,366786164
keyup,34822444,95,User8,366786164
keydown,34822476,87,User8,366786164
keyup,34822540,87,User8,366786164
keydown,34822556,0,User8,366786164
keyup,34822619,0,User8,366786164
keydown,34822699,104,User8,366786164
keydown,34822781,97,User8,366786164
keyup,34822797,104,User8,366786164
keyup,34822827,97,User8,366786164
keydown,34822989,107,User8,366786164
keyup,34823051,107,User8,366786164
keydown,34823175,0,User8,366786164
keyup,34823259,0,User8,366786164
keydown,34823307,83,User8,366786164
keyup,34823389,83,User8,366786164
keydown,34823403,94,User8,366786164
keyup,34823451,94,User8,366786164
keydown,34823595,0,User8,366786164
keyup,34823676,0,User8,366786164
keydown,34823819,95,User8,366786164
keyup,34823883,95,User8,366786164
keydown,34824011,97,User8,366786164
keyup,34824091,97,User8,366786164
keydown,34824139,104,User8,366786164
keyup,34824219,104,User8,366786164
keydown,34824222,91,User8,366786164
keyup,34824284,91,User8,366786164
keydown,34824395,94,User8,366786164
keyup,34824476,94,User8,366786164
keydown,34824572,47,User8,366786164
keyup,34824650,47,User8,366786164
keydown,35957192,96,User8,366786164
keyup,35957269,96,User8,366786164
keydown,35957406,97,User8,366786164
keyup,35957477,97,User8,366786164
keydown,35957603,0,User8,366786164
keydown,35957654,102,User8,366786164
keyup,35957669,0,User8,366786164
keyup,35957728,102,User8,366786164
keydown,35957759,0,User8,366786164
keyup,35957828,0,User8,366786164
keydown,35957955,95,User8,366786164
keyup,35958020,95,User8,366786164
keydown,35958025,83,User8,366786164
keyup,35958100,83,User8,366786164
keydown,35958211,102,User8,366786164
keydown,35958245,83,User8,366786164
keyup,35958261,102,User8,366786164
keyup,35958325,83,User8,366786164
keydown,35958452,100,User8,366786164
keyup,35958515,100,User8,366786164
keydown,35958565,91,User8,366786164
keyup,35958629,91,User8,366786164
keydown,35958724,83,User8,366786164
keyup,35958790,83,User8,366786164
keydown,35958949,101,User8,366786164
keyup,35959013,101,User8,366786164
keydown,35959059,0,User8,366786164
keyup,35959139,0,User8,366786164
keydown,35959191,87,User8,366786164
keyup,35959235,87,User8,366786164
keydown,35959331,101,User8,366786164
keydown,35959397,102,User8,366786164
keyup,35959430,101,User8,366786164
keyup,35959474,102,User8,366786164
keydown,35959557,83,User8,366786164
keyup,35959620,83,User8,366786164
keydown,35959700,101,User8,366786164
keydown,35959747,0,User8,366786164
keyup,35959763,101,User8,366786164
keyup,35959826,0,User8,366786164
keydown,35959876,87,User8,366786164
keydown,35959926,96,User8,366786164
keyup,35959974,87,User8,366786164
keyup,35959987,96,User8,366786164
keydown,35960098,0,User8,366786164
keyup,35960181,0,User8,366786164
keydown,35960323,103,User8,366786164
keyup,35960392,103,User8,366786164
keydown,35960499,96,User8,366786164
keyup,35960547,96,User8,366786164
keydown,35960659,0,User8,366786164
keyup,35960724,0,User8,366786164
keydown,35960835,84,User8,366786164
keyup,35960915,84,User8,366786164
keydown,35960995,83,User8,366786164
keydown,35961044,92,User8,366786164
keyup,35961091,83,User8,366786164
keyup,35961106,92,User8,366786164
keydown,35961251,97,User8,366786164
keyup,35961316,97,User8,366786164
keydown,35961474,0,User8,366786164
keyup,35961540,0,User8,366786164
keydown,35961990,83,User8,366786164
keyup,35962068,83,User8,366786164
keydown,35962147,94,User8,366786164
keyup,35962211,94,User8,366786164
keydown,35962243,87,User8,366786164
keyup,35962291,87,User8,366786164
keydown,35962419,106,User8,366786164
keyup,35962499,106,User8,366786164
keydown,35962595,0,User8,366786164
keyup,35962659,0,User8,366786164
keydown,35962723,106,User8,366786164
keyup,35962790,106,User8,366786164
keydown,35962867,86,User8,366786164
keyup,35962947,86,User8,366786164
keydown,35963011,47,User8,366786164
keyup,35963088,47,User8,366786164
keydown,53747119,83,User8,366786164
keyup,53747197,83,User8,366786164
keydown,53747208,92,User8,366786164
keyup,53747269,92,User8,366786164
keydown,53747270,83,User8,366786164
keyup,53747337,83,User8,366786164
keydown,53747369,92,User8,366786164
keyup,53747434,92,User8,366786164
keydown,53747436,83,User8,366786164
keyup,53747481,83,User8,366786164
keydown,53747514,92,User8,366786164
keyup,53747578,92,User8,366786164
keydown,53747580,83,User8,366786164
keyup,53747640,83,User8,366786164
keydown,53747671,92,User8,366786164
keyup,53747739,92,User8,366786164
keydown,53747741,83,User8,366786164
keyup,53747785,83,User8,366786164
keydown,53747816,92,User8,366786164
keyup,53747880,92,User8,366786164
keydown,53747884,83,User8,366786164
keyup,53747931,83,User8,366786164
keydown,53747958,92,User8,366786164
keyup,53748020,92,User8,366786164
keydown,53748021,83,User8,366786164
keyup,53748068,83,User8,366786164
keydown,53748100,92,User8,366786164
keyup,53748152,92,User8,366786164
keydown,53748154,83,User8,366786164
keyup,53748216,83,User8,366786164
keydown,53748248,92,User8,366786164
keyup,53748312,92,User8,366786164
keydown,53748315,83,User8,366786164
keyup,53748378,83,User8,366786164
keydown,53748380,92,User8,366786164
keyup,53748439,92,User8,366786164
keydown,53748456,83,User8,366786164
keydown,53748540,92,User8,366786164
keyup,53748540,83,User8,366786164
keyup,53748617,92,User8,366786164
keydown,53748621,83,User8,366786164
keyup,53748697,83,User8,366786164
keydown,53748777,47,User8,366786164
keyup,53748863,47,User8,366786164
keydown,53749000,91,User8,366786164
keydown,53749065,86,User8,366786164
keyup,53749082,91,User8,366786164
keyup,53749112,86,User8,366786164
keydown,53749208,87,User8,366786164
keyup,53749272,87,User8,366786164
keydown,53749400,83,User8,366786164
keydown,53749450,94,User8,366786164
