event,Hora normalizada,key,user,session_id
keydown,33387638,101,User5,366913325
keyup,33387764,101,User5,366913325
keydown,33388309,97,User5,366913325
keydown,33388502,107,User5,366913325
keyup,33388547,97,User5,366913325
keyup,33388631,107,User5,366913325
keydown,33389023,0,User5,366913325
keyup,33389129,0,User5,366913325
keydown,33389545,38,User5,366913325
keyup,33389633,38,User5,366913325
keydown,33389847,38,User5,366913325
keyup,33389914,38,User5,366913325
keydown,33389986,38,User5,366913325
keyup,33390073,38,User5,366913325
keydown,33390136,38,User5,366913325
keyup,33390222,38,User5,366913325
keydown,33390299,38,User5,366913325
keyup,33390362,38,User5,366913325
keydown,33390652,41,User5,366913325
keydown,33390776,101,User5,366913325
keydown,33395171,71,User5,366913325
keydown,33395213,70,User5,366913325
keyup,33395256,71,User5,366913325
keyup,33395301,101,User5,366913325
keydown,33395496,97,User5,366913325
keydown,33395626,107,User5,366913325
keyup,33395688,97,User5,366913325
keyup,33395772,107,User5,366913325
keydown,33396174,0,User5,366913325
keyup,33396279,0,User5,366913325
keydown,33396574,71,User5,366913325
keydown,33396660,59,User5,366913325
keyup,33396704,71,User5,366913325
keyup,33396747,95,User5,366913325
keydown,33396769,83,User5,366913325
keyup,33396853,83,User5,366913325
keydown,33397009,100,User5,366913325
keyup,33397161,100,User5,366913325
keydown,33397181,91,User5,366913325
keyup,33397264,91,User5,366913325
keydown,33397331,96,User5,366913325
keyup,33397414,96,User5,366913325
keydown,33397472,83,User5,366913325
keyup,33397619,83,User5,366913325
keydown,33398132,0,User5,366913325
keyup,33398258,0,User5,366913325
keydown,33398396,86,User5,366913325
keyup,33398565,86,User5,366913325
keydown,33398799,87,User5,366913325
keyup,33398884,87,User5,366913325
keydown,33398980,101,User5,366913325
keyup,33399108,101,User5,366913325
keydown,33399204,86,User5,366913325
keyup,33399287,86,User5,366913325
keydown,33399459,87,User5,366913325
keyup,33399523,87,User5,366913325
keydown,33399622,0,User5,366913325
keyup,33399728,0,User5,366913325
keydown,33399807,95,User5,366913325
keyup,33399936,95,User5,366913325
keydown,33400022,91,User5,366913325
keyup,33400130,91,User5,366913325
keydown,33400243,0,User5,366913325
keyup,33400353,0,User5,366913325
keydown,33400486,71,User5,366913325
keydown,33401063,64,User5,366913325
keyup,33401215,64,User5,366913325
keydown,33401235,39,User5,366913325
keyup,33401342,39,User5,366913325
keyup,33401364,71,User5,366913325
keydown,33401480,0,User5,366913325
keyup,33401587,0,User5,366913325
keydown,33401709,107,User5,366913325
keyup,33401793,107,User5,366913325
keydown,33401922,0,User5,366913325
keyup,33402030,0,User5,366913325
